,name,album,artist,release_date,length,popularity,track_id,mode,acousticness,danceability,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,duration_ms,time_signature,genre
2211,Se o Amor Tiver Lugar,Se o Amor Tiver Lugar,Jorge & Mateus,2017-01-27,159905,56,4sFVdIwmVj2y87qqOWwSU3,1,0.203,0.606,0.7390000000000001,0.0,0.408,0.377,-3.954,0.0384,119.898,159906,4,"['pop nacional', 'sertanejo universitario']"
2212,"Oi, Jesus","Oi, Jesus",Isadora Pompeo,2017-01-24,233766,56,24yMODgKNyQDvvCKlbwlxR,1,0.75,0.631,0.308,0.0,0.0945,0.242,-8.072000000000001,0.0297,129.75,233767,4,"['adoracao', 'brazilian gospel']"
2213,Mudou a Estação - Ao Vivo,Realidade - Ao Vivo Em Manaus,Marília Mendonça,2017-03-06,179960,56,6atcwXV7B2ifRmQM2ZflwN,1,0.774,0.44,0.511,0.0,0.74,0.46,-6.325,0.0344,130.176,179960,4,"['pop nacional', 'sertanejo universitario']"
2214,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Bruno Mars,2017-12-20,217288,75,3Vo4wInECJQuz9BIBMOu8i,0,0.0185,0.7040000000000001,0.8590000000000001,0.0,0.0215,0.9259999999999999,-4.877,0.0996,105.115,217289,4,"['dance pop', 'pop', 'post-teen pop']"
2215,Fearless Pt. II,Fearless Pt. II,Lost Sky,2017-12-23,194181,76,4VZH6OfxPy1nNE7KbtVKyK,1,0.282,0.7290000000000001,0.9279999999999999,0.00147,0.12,0.322,-4.279,0.0515,109.996,194182,4,"['bass trap', 'gaming edm']"
2216,Coastline (feat. Hollow Coves),Coastline (feat. Hollow Coves),Liu,2017-10-13,182520,57,10APf4gHZ7oLusw6oBteLQ,1,0.265,0.6859999999999999,0.8170000000000001,0.000186,0.415,0.474,-6.035,0.046,121.996,182521,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
2217,Deixa Eu Te Amar - Ao Vivo,Eu E Você De Novo (Ao Vivo),Edson & Hudson,2017-12-08,201440,56,1OYJlZVDrTsA6EJzf78fQp,1,0.0776,0.62,0.733,0.0,0.363,0.486,-5.567,0.0322,102.025,201441,4,"['pagode', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']"
2218,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Grateful,DJ Khaled,2017-06-22,288600,74,3DXncPQOG4VBw3QHh3S817,1,0.0552,0.609,0.6679999999999999,0.0,0.167,0.8109999999999999,-4.284,0.0367,80.92399999999999,288600,4,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2219,Delicate,reputation,Taylor Swift,2017-11-10,232253,76,6NFyWDv5CjfwuzoCkw47Xf,0,0.216,0.75,0.404,0.000357,0.0911,0.0499,-10.178,0.0682,95.045,232253,4,"['dance pop', 'pop', 'post-teen pop']"
2220,COPYCAT,dont smile at me,Billie Eilish,2017-12-22,194711,76,5w7wuzMzsDer96KqxafeRK,0,0.353,0.679,0.388,9.25e-05,0.341,0.234,-10.977,0.0932,124.909,194711,4,"['electropop', 'pop']"
2221,Mulher de Fases - Ao Vivo | Acústico,Acústico - Ao Vivo,Raimundos,2017-04-28,291125,56,2OBzAYQUWGuTgY90TRnXMf,1,0.454,0.397,0.953,0.0,0.622,0.391,-3.902,0.142,125.881,291125,4,"['brazilian punk', 'brazilian punk rock', 'brazilian rock', 'hard rock brasileiro', 'rock brasiliense', 'rock nacional brasileiro']"
2222,Photograph,"Cover Sessions, Vol. 4",Boyce Avenue,2017-12-19,260186,67,6CgNoAbFJ4Q4Id4EjtbXlC,1,0.828,0.7170000000000001,0.32,0.0,0.107,0.322,-8.392999999999999,0.0283,107.946,260187,4,"['neo mellow', 'pop', 'pop rock', 'viral pop']"
2223,Loka,Duetos,Simone & Simaria,2017-11-17,215169,56,4rMTRPQcWIcZAlKR8bygRY,1,0.0484,0.6459999999999999,0.835,0.0,0.11,0.691,-4.004,0.208,179.982,215170,4,"['latin', 'latin pop', 'reggaeton', 'reggaeton colombiano']"
2224,Saudade do Meu Ex - Ao Vivo,Realidade - Ao Vivo Em Manaus,Marília Mendonça,2017-03-06,168053,56,7s98USy0QjKX6LoPFmHvYV,0,0.269,0.625,0.9229999999999999,0.0,0.623,0.722,-5.191,0.125,171.859,168053,4,"['pop nacional', 'sertanejo universitario']"
2225,Pot-Pourri: Deixa Acontecer / Brilho de Cristal / Toda Noite - Ao Vivo,Tardezinha - Ao Vivo,Thiaguinho,2017-01-13,341000,56,2mqxztzvBi4v9C1a4jMJqm,0,0.6,0.693,0.794,0.0,0.6809999999999999,0.85,-7.165,0.0531,105.016,341000,4,"['batidao romantico', 'brega funk', 'brega romantico', 'forro de favela', 'funk carioca']"
2226,Falling for U,Falling for U,Peachy!,2017-08-14,124000,78,0sHFw13WH3LtSB3yP8UMYJ,0,0.741,0.516,0.358,1.34e-06,0.0813,0.397,-12.018,0.424,79.509,124000,4,"['indie pop', 'lo-fi beats']"
2227,Flutua,Coração,Johnny Hooker,2017-07-23,312728,56,5ZQvlEQGGW7XmgnhgJcIIJ,1,0.013,0.362,0.5920000000000001,2.17e-06,0.111,0.323,-5.907,0.0305,164.096,312728,3,"['funk carioca', 'mpb', 'nova mpb', 'pop lgbtq+ brasileira']"
2228,Abusadamente,Abusadamente,MC Gustta,2017-08-21,215944,63,1kWwNpx68BMAjJeksmN3JV,0,0.809,0.787,0.653,0.00252,0.225,0.404,-3.585,0.126,130.079,215944,4,['funk carioca']
2229,Can't Take My Eyes Off You,Can't Take My Eyes Off You,Joseph Vincent,2017-10-02,163559,72,4mf6HE25CkxeezcdWyfUGO,0,0.828,0.7190000000000001,0.135,0.0,0.0935,0.594,-12.074,0.0656,88.251,163559,4,"['pop', 'viral pop']"
2230,Save That Shit,"Come Over When You're Sober, Pt. 1",Lil Peep,2017-08-15,231546,81,0S0vWvyZ6Rc79TXkWxT9QA,1,0.0262,0.534,0.583,0.0,0.421,0.145,-8.672,0.0288,105.997,231547,4,"['emo rap', 'lgbtq+ hip hop']"
2231,Shape of You,Shape of You,Ed Sheeran,2017-01-06,233712,73,0FE9t6xYkqWXU2ahLh6D8X,0,0.581,0.825,0.652,0.0,0.0931,0.9309999999999999,-3.183,0.0802,95.977,233713,4,"['pop', 'uk pop']"
2232,Me Leva pra Casa,Me Leva pra Casa,Gabriel Guedes de Almeida,2017-10-05,316888,55,5bZqkssqP5TI8IM1TxpeIF,1,0.866,0.407,0.309,0.000321,0.209,0.177,-9.32,0.0309,134.364,316889,3,"['adoracao', 'brazilian gospel']"
2233,Malibu,Younger Now,Miley Cyrus,2017-09-29,231906,76,1UZOjK1BwmwWU14Erba9CZ,1,0.0767,0.573,0.7809999999999999,2.64e-05,0.0813,0.343,-6.406000000000001,0.0555,139.934,231907,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
2234,Mask Off,FUTURE,Future,2017-06-30,204600,79,0VgkVdmE4gld66l8iyGjgx,1,0.0102,0.833,0.434,0.0219,0.165,0.281,-8.795,0.431,150.062,204600,4,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2235,Exclusividade - Ao Vivo,Na Praia 2 (Ao Vivo),Matheus & Kauan,2017-03-10,192410,55,2s5tpyIbG70M0E8QuLTffS,1,0.321,0.654,0.833,0.0,0.6779999999999999,0.501,-5.557,0.219,94.93,192411,4,"['pop nacional', 'sertanejo universitario']"
2236,Two Ghosts,Harry Styles,Harry Styles,2017-05-12,229813,75,4B1rpPmQXwj78wk6aIGwwU,0,0.234,0.386,0.407,1.86e-06,0.0999,0.456,-7.095,0.0268,69.387,229813,4,"['pop', 'post-teen pop']"
2237,Feel It Still,Woodstock,Portugal. The Man,2017-06-16,163253,78,6QgjcU0zLnzq5OrUoSZ3OK,0,0.0417,0.8009999999999999,0.795,0.000113,0.0717,0.754,-5.115,0.0504,79.028,163253,4,"['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']"
2238,do re mi,digital druglord,blackbear,2017-04-21,212027,77,3Q3myFA7q4Op95DOpHplaY,1,0.005220000000000001,0.745,0.593,5.25e-06,0.123,0.17,-6.35,0.0526,111.002,212027,3,"['ohio hip hop', 'pop rap', 'rap']"
2239,Ai de Mim,OutroEu,OUTROEU,2017-04-28,258720,55,5df99H7yd4phkyAR9feLdf,1,0.5760000000000001,0.391,0.477,0.00137,0.111,0.197,-7.829,0.0276,98.758,258720,4,"['folk brasileiro', 'nova mpb']"
2240,A Resposta,Essência,Thalles Roberto,2017-12-15,398986,55,5QiHzqXsMhaDNuBGgSjtSO,0,0.433,0.575,0.426,0.0,0.091,0.178,-6.997999999999999,0.0456,119.894,398987,4,"['adoracao', 'brazilian gospel', 'rock cristiano', 'rock gospel brasileiro']"
2241,"Ei, Saudade - Ao Vivo",Realidade - Ao Vivo Em Manaus,Marília Mendonça,2017-03-06,177440,55,7KytJJoRc35NtDLwHpIpIn,0,0.223,0.752,0.9109999999999999,0.0,0.516,0.818,-3.896,0.0571,101.872,177440,4,"['pop nacional', 'sertanejo universitario']"
2242,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,2017-09-08,174800,78,5Gu0PDLN4YJeW75PpBSg9p,1,0.0337,0.664,0.708,0.0,0.0841,0.742,-4.154,0.0474,103.07,174800,4,"['dance pop', 'pop', 'post-teen pop']"
2243,Pequena Flor,Solar,Gabriel Elias,2017-06-23,182246,55,4ldPrUtjmuoGRDT4Cx5KV9,1,0.136,0.685,0.8059999999999999,0.0,0.116,0.735,-6.106,0.0374,143.034,182246,4,['brazilian reggae']
2244,Só Tu És Santo - Ao Vivo,Uma Coisa (Ao Vivo),Morada,2017-04-22,386250,55,0JJ6c3VtruBt2DrFM9dC7u,1,0.765,0.422,0.355,3.21e-05,0.145,0.188,-9.329,0.0305,124.968,386250,4,"['latin', 'reggaeton', 'reggaeton colombiano']"
2245,Cara Bacana,Cara Bacana,MC G15,2017-05-03,232727,57,4BjPsq3MXBNo4Qxg40igEr,1,0.0711,0.599,0.512,0.0,0.0816,0.725,-2.578,0.0641,87.838,232727,5,"['brega funk', 'funk carioca', 'funk das antigas', 'funk ostentacao']"
2246,Suavemente,Suavemente,KVSH,2017-09-15,162580,59,68c8qaChNLXdBvFPCSQz4d,1,0.0353,0.7090000000000001,0.74,0.0603,0.13,0.131,-5.782999999999999,0.0545,124.144,162581,4,"['brazilian edm', 'trance brasileiro']"
2247,Eu Sei Que Vem - Ao Vivo,Pra Te Contar Os Meus Segredos (Ao Vivo),Isadora Pompeo,2017-11-28,247960,55,5UeQutpeNRqg21FBMiuStv,1,0.237,0.555,0.397,0.0,0.412,0.169,-9.499,0.0324,139.815,247960,4,"['adoracao', 'brazilian gospel']"
2248,Tenta Vir - Acústico,Tenta Vir (Acústico),1Kilo,2017-04-15,209981,55,6TtEsPJua1fXgiaYSjo4JD,0,0.841,0.725,0.408,0.0,0.0736,0.937,-8.576,0.0619,92.07,209981,4,"['brazilian edm', 'brazilian hip hop', 'pop rap brasileiro', 'trap brasileiro']"
2249,Celine,Celine - Single,Matuê,2017-06-02,203629,55,1GQEv9tmQetSvqFKj31YCA,0,0.441,0.381,0.488,0.000423,0.446,0.254,-10.304,0.128,99.04899999999999,203629,4,"['r&b brasileiro', 'rap cearense', 'trap brasileiro']"
2250,Telefone,Telefone,Lagum,2017-09-28,189810,55,465UjULEanVprYlmwA1z6d,0,0.0722,0.6809999999999999,0.521,0.0,0.105,0.6779999999999999,-8.365,0.146,168.048,189811,4,"['belo horizonte indie', 'brazilian edm', 'funk carioca', 'nova mpb']"
2251,Fetish (feat. Gucci Mane),Fetish (feat. Gucci Mane),Selena Gomez,2017-07-13,186112,70,4lnAN2S1fcI0SjxEbksZVr,1,0.0204,0.708,0.618,6.81e-06,0.062,0.265,-4.423999999999999,0.0592,123.013,186113,4,"['k-pop', 'k-pop girl group']"
2252,No One - Acoustic,Vault Volume 1,Alicia Keys,2017-04-07,259569,70,73E08jF1urQQSO0oTzCPpP,1,0.7120000000000001,0.379,0.325,0.0,0.0997,0.433,-5.862,0.0331,89.79799999999999,259570,4,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']"
2253,H. O. R. T. A,H. O. R. T. A,Matuê,2017-09-12,258154,55,5q4hfYxvlDZxia6U5Y0eh0,0,0.0865,0.737,0.49,0.0,0.117,0.277,-9.412,0.173,149.972,258154,4,"['r&b brasileiro', 'rap cearense', 'trap brasileiro']"
2254,Encaixa,Encaixa,MC Kevinho,2017-07-28,169364,57,6VXpxDMdPfMrFF8UmZRm87,1,0.351,0.67,0.789,0.0,0.121,0.866,-4.629,0.286,164.523,169365,4,"['funk carioca', 'funk ostentacao', 'funk pop']"
2255,Solução - Acústico,UM44K Acústico,UM44K,2017-08-25,264257,55,2iO6rLYnDiMJqioCefh395,0,0.8109999999999999,0.5920000000000001,0.283,0.0,0.0903,0.56,-8.672,0.0296,120.787,264258,4,"['funk carioca', 'nova mpb', 'pop rap brasileiro', 'sertanejo pop']"
2256,Bank Account,Issa Album,21 Savage,2017-09-23,220306,79,2fQrGHiQOvpL9UgPvtYy6G,0,0.0151,0.884,0.346,7.04e-06,0.0871,0.376,-8.228,0.351,75.016,220307,4,"['atl hip hop', 'rap', 'trap']"
2257,Lost In The Wild,What If Nothing,WALK THE MOON,2017-11-10,235960,75,0M1A9wInEHilyWkh4I8tWo,0,0.006999999999999999,0.483,0.77,0.0,0.182,0.386,-4.829,0.0512,132.992,235960,4,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']"
2258,Pintor do Mundo,Pintor do Mundo,Pr. Lucas,2017-07-07,291317,55,2XVksgx3w1hjH0LJ03csLL,1,0.105,0.486,0.4970000000000001,0.0,0.0958,0.171,-6.546,0.0373,123.722,291318,4,"['adoracao', 'brazilian gospel']"
2259,"Girl Crush - Recorded at Metropolis Studios, London",Spotify Singles,Harry Styles,2017-09-27,243804,75,4YutJsNwBBInE8vemufpQ8,1,0.6579999999999999,0.468,0.197,0.0,0.109,0.249,-11.727,0.033,144.212,243805,3,"['pop', 'post-teen pop']"
2260,Cheguei Pra Te Amar,Duetos 2,Ivete Sangalo,2017-11-24,196886,55,3hMixPjvmXmCo32PQxJOzA,0,0.146,0.768,0.8,1.31e-05,0.0722,0.682,-5.592000000000001,0.062,101.897,196886,4,"['axe', 'mpb', 'pagode', 'pop nacional', 'samba reggae']"
2261,Sede Pra Te Ver,Sede Pra Te Ver,KVSH,2017-04-20,292380,55,5j1yPqTWKLcXtW2uWeB0HJ,0,0.0711,0.828,0.711,0.00063,0.16,0.505,-5.714,0.0471,126.029,292381,4,"['brazilian edm', 'trance brasileiro']"
2262,Modo Sofrimento - Ao Vivo,O Céu Explica Tudo (Ao Vivo),Henrique & Juliano,2017-07-07,160600,55,41giJO7qvEwRzG2SV4FMOt,0,0.4429999999999999,0.604,0.836,0.0,0.194,0.732,-5.94,0.11,159.806,160600,4,"['pagode', 'pagode novo']"
2263,Eu Era,Acredite,Marcos & Belutti,2017-05-26,211173,55,5hkjlU7sUcZb9wOYd1eRBE,1,0.352,0.545,0.657,0.0,0.109,0.6970000000000001,-5.277,0.0353,132.337,211173,4,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
2264,Unforgettable,Jungle Rules,French Montana,2017-07-14,233901,80,3B54sVLJ402zGa6Xm4YGNe,1,0.0293,0.726,0.769,0.0101,0.104,0.733,-5.043,0.123,97.985,233902,4,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2265,Barulho de Chuva Com Trovão - Parte 01,Barulho de Chuva para Dormir (Com Trovões),Para Dormir,2017-07-06,78814,55,1uDp16bCwlmWE6D4d42stA,1,0.0208,0.221,0.508,0.935,0.211,0.0317,-30.247,0.0958,51.442,78815,4,['musica para ninos']
2266,De Alta,De Alta,Matuê,2017-03-26,184288,55,0JqPJC8pDM8bSWhD85hegc,0,0.384,0.657,0.632,0.0,0.0849,0.143,-6.19,0.0743,124.803,184288,4,"['r&b brasileiro', 'rap cearense', 'trap brasileiro']"
2267,Nem Foi e Já Voltou - Ao Vivo,Realidade - Ao Vivo Em Manaus,Marília Mendonça,2017-03-06,170720,55,0hP806FJkvQD7EzRO5TrJg,1,0.356,0.698,0.846,0.0,0.589,0.594,-5.38,0.0973,145.955,170720,4,"['pop nacional', 'sertanejo universitario']"
2268,Sensação,Sensação,1Kilo,2017-07-03,272004,55,6wqRHXRG301Xedy3wBCCwo,0,0.53,0.8420000000000001,0.441,0.0,0.192,0.722,-10.548,0.106,128.028,272005,4,"['brazilian edm', 'brazilian hip hop', 'pop rap brasileiro', 'trap brasileiro']"
2269,Bicho de 7 Cabeças / A Culpa É das Igrejas,Bicho de 7 Cabeças / A Culpa É das Igrejas,Froid,2017-05-02,282033,55,2Lv29hDvxBCGgWA1skbtzE,0,0.772,0.649,0.537,0.0,0.114,0.541,-7.246,0.159,128.743,282034,4,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
2270,Hey Hey Hey,Hey Hey Hey,Chemical Surf,2017-05-08,321774,62,571lcLQWO5cclITS1FtCM5,1,0.00561,0.797,0.804,0.858,0.158,0.303,-7.931,0.0712,124.004,321774,4,"['big room', 'chicago house', 'disco house', 'edm', 'electro house', 'electropop', 'house', 'pop', 'progressive house', 'tropical house', 'vocal house']"
2271,Lush Life,So Good,Zara Larsson,2017-03-17,201122,77,1rIKgCH4H52lrvDcz50hS8,0,0.133,0.6940000000000001,0.7120000000000001,0.0,0.211,0.799,-3.923,0.046,98.022,201122,4,"['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']"
2272,Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) - Ao Vivo,Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) [Ao Vivo],Turma do Pagode,2017-08-04,360269,55,0xTt4ZNGExjOuzHKVHr0zN,0,0.7290000000000001,0.332,0.745,0.0,0.961,0.7929999999999999,-6.511,0.0438,80.024,360270,4,"['funk carioca', 'pagode', 'pagode novo', 'sertanejo universitario']"
2273,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,Calvin Harris,2017-06-30,223413,76,5bcTCxgc7xVfSaMV3RuVke,0,0.0642,0.893,0.745,0.0,0.0943,0.872,-3.105,0.0571,101.018,223413,4,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
2274,Fica Tranquilo,Fica Tranquilo,Kemilly Santos,2017-08-20,317013,55,7aJjISDMmcRYcAtA2oJTYe,1,0.316,0.386,0.7170000000000001,0.0,0.361,0.401,-3.259,0.0365,134.762,317013,4,['brazilian gospel']
2275,Barulho de Chuva Com Trovão - Parte 02,Barulho de Chuva para Dormir (Com Trovões),Para Dormir,2017-07-06,69222,55,5l9cr0lt9adgsQlhRAvgeL,1,5.37e-05,0.119,0.698,0.9570000000000001,0.73,0.022,-27.661,0.076,69.215,69222,3,['musica para ninos']
2276,Na Hora de Amar (Insensível),"Buteco do Gusttavo Lima, Vol. 2",Gusttavo Lima,2017-12-01,228853,55,67ZPzVcHhTe95WRKN2hQTz,1,0.0683,0.654,0.633,0.0,0.0647,0.475,-7.242999999999999,0.059,175.93,228853,4,"['pop nacional', 'sertanejo universitario']"
2277,Mulher Feita,A Milenar Arte De Meter O Louco,Projota,2017-07-28,194082,55,3EOaeHCUy6QTsa2MQqgcCz,0,0.0254,0.738,0.7979999999999999,0.0,0.137,0.519,-4.633999999999999,0.142,81.009,194083,4,"['brazilian edm', 'brazilian hip hop', 'pop nacional']"
2278,Um Brinde (feat. Marília Mendonça & Maiara & Maraisa),Um Brinde (feat. Marília Mendonça & Maiara & Maraisa),Dennis DJ,2017-10-06,178960,55,6aIrHPvM3l16MeS7iOQRYO,0,0.253,0.504,0.8370000000000001,0.0,0.155,0.8009999999999999,-2.917,0.276,179.877,178960,4,"['brazilian edm', 'funk carioca', 'funk das antigas']"
2279,Young Dumb & Broke,American Teen,Khalid,2017-04-27,202546,81,5Z3GHaZ6ec9bsiI5BenrbY,1,0.199,0.7979999999999999,0.539,1.66e-05,0.165,0.394,-6.351,0.0421,136.949,202547,4,"['electropop', 'pop']"
2280,Som do Útero,Sons da Natureza para Relaxar e Dormir,Para Dormir,2017-06-20,98992,55,4PQ2yeFmkWrhIVyMGNxq01,0,0.9079999999999999,0.159,0.09699999999999999,0.971,0.103,0.237,-42.363,0.0455,78.615,98993,4,['musica para ninos']
2281,Não Casa Não - Ao Vivo,Realidade - Ao Vivo Em Manaus,Marília Mendonça,2017-03-06,167333,55,5vi35oHQUhTJxk4eQQHQBR,1,0.216,0.626,0.713,9.02e-06,0.711,0.5329999999999999,-5.834,0.0426,135.932,167333,4,"['pop nacional', 'sertanejo universitario']"
2282,Agora Vai Sentar,Agora Vai Sentar,MC's Jhowzinho & Kadinho,2017-07-03,228922,56,0pDaqgIForVNO4jrtTxcWT,0,0.189,0.8140000000000001,0.653,0.0,0.0876,0.706,-0.02,0.0359,130.099,228923,4,['funk carioca']
2283,Relação (feat. Pelé MilFlows),Relação (feat. Pelé MilFlows),1Kilo,2017-08-16,184697,55,0PR5JkIKdjPWqsgnGJoXyY,0,0.363,0.598,0.645,0.0,0.102,0.653,-9.26,0.125,85.99700000000001,184697,4,"['brazilian edm', 'brazilian hip hop', 'pop rap brasileiro', 'trap brasileiro']"
2284,From the Dining Table,Harry Styles,Harry Styles,2017-05-12,211960,76,1IF5UcqRO42D12vYwceOY6,1,0.804,0.6709999999999999,0.156,0.0518,0.113,0.201,-16.288,0.0371,94.08,211960,4,"['pop', 'post-teen pop']"
2285,Você Vai Entender,Você Vai Entender,1Kilo,2017-08-15,290027,55,2QvbpMQBX70lA2bjrHr9z9,1,0.266,0.55,0.5429999999999999,0.0,0.0889,0.301,-12.377,0.205,73.016,290027,4,"['brazilian edm', 'brazilian hip hop', 'pop rap brasileiro', 'trap brasileiro']"
2286,Noiva Cadáver,Homem Torto,kamaitachi,2017-11-17,102427,55,1e0S2LL2am7tFwrUxCI9oV,0,0.9490000000000001,0.5489999999999999,0.0912,0.0,0.316,0.7879999999999999,-23.221,0.123,101.739,102427,4,"['j-idol', 'japanese electropop']"
2287,Bum Bum Tam Tam,Bum Bum Tam Tam,MC Fioti,2017-02-08,155550,54,7KBfjlQ85Fqs2MCCvXSW0c,0,0.826,0.9570000000000001,0.667,0.0205,0.179,0.556,-5.353,0.0856,132.01,155550,4,"['funk carioca', 'funk paulista']"
2288,All I Want,All I Want,Alok,2017-01-20,159074,55,40ydUI6moZMoOd65wbf6oz,0,0.185,0.6729999999999999,0.696,0.0122,0.173,0.635,-7.517,0.125,123.922,159075,4,"['brazilian edm', 'edm', 'electro house', 'pop house']"
2289,Uma Coisa - Ao Vivo,Uma Coisa (Ao Vivo),Morada,2017-04-22,360500,54,5IY9xOZ28mVZAvjDkXmegz,0,0.242,0.519,0.613,0.0,0.129,0.268,-8.715,0.03700000000000001,125.009,360500,4,"['latin', 'reggaeton', 'reggaeton colombiano']"
2290,Sem Chão,Sem Chão,Mandragora,2017-01-22,247022,60,5irKKFoCUyKFq8rvtSBIYM,1,0.0417,0.479,0.4370000000000001,0.0343,0.125,0.0741,-7.989,0.0547,108.869,247023,3,"['chillhop', 'indie deutschrap', 'jazz boom bap']"
2291,Nem Foi Combinado,Nem Foi Combinado,Tribo da Periferia,2017-06-09,199384,54,1qBBPhqXaFQTeZ2jyLc4Ji,1,0.307,0.9059999999999999,0.399,0.000538,0.213,0.523,-10.403,0.0573,130.03,199384,4,"['brazilian edm', 'rap df']"
2292,Singular,Singular,Loubet,2017-11-10,230943,54,1seYL4Yk6U2mGLm41uoxoE,1,0.532,0.6890000000000001,0.662,0.0,0.94,0.505,-5.937,0.0264,105.969,230943,4,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
2293,Meant to Be (feat. Florida Georgia Line),All Your Fault: Pt. 2,Bebe Rexha,2017-08-11,163870,78,7iDa6hUg2VgEL1o1HjmfBn,1,0.047,0.643,0.7829999999999999,0.0,0.083,0.579,-6.457999999999999,0.0856,154.084,163870,4,"['dance pop', 'edm', 'electropop', 'pop', 'tropical house']"
2294,Ressaca de Saudade - Ao Vivo,In Miami Beach (Ao Vivo),Wesley Safadão,2017-07-21,189226,55,0r0U9AcE4LP0QzJQDUUlXP,0,0.087,0.338,0.9420000000000001,0.0,0.261,0.393,-3.579,0.182,177.892,189227,4,['forro']
2295,Love Is A Temple (feat. IRO),Love Is A Temple (feat. IRO),Alok,2017-06-02,218250,55,5I1p294NoVUJvLiLqnftnz,1,0.033,0.602,0.769,9.27e-06,0.102,0.331,-5.194,0.0667,160.098,218250,4,"['brazilian edm', 'edm', 'electro house', 'pop house']"
2296,Se Ame Mais - Ao Vivo,Realidade - Ao Vivo Em Manaus,Marília Mendonça,2017-03-06,183160,54,5tWugoEW4l83T5SRVdbYEZ,1,0.4320000000000001,0.584,0.732,0.0,0.371,0.7509999999999999,-5.568,0.0869,129.161,183160,4,"['pop nacional', 'sertanejo universitario']"
2297,Chanel,Chanel,Frank Ocean,2017-03-10,210285,81,6Nle9hKrkL1wQpwNfEkxjh,0,0.8740000000000001,0.7759999999999999,0.503,0.0,0.112,0.473,-5.732,0.237,110.134,210285,4,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
2298,A Gente Não Tá Junto - Ao Vivo,Realidade - Ao Vivo Em Manaus,Marília Mendonça,2017-03-06,164986,54,0EeX1k17hQHvxBhXMaP3uk,1,0.493,0.7829999999999999,0.741,0.0,0.427,0.745,-5.14,0.0654,132.065,164987,4,"['pop nacional', 'sertanejo universitario']"
2299,Play with Fire (feat. Yacht Money),Play with Fire (feat. Yacht Money),Sam Tinnesz,2017-07-07,180690,74,7vguMCv8uVuZLiQJ156u3Z,0,0.0162,0.573,0.539,1.16e-05,0.105,0.39,-6.091,0.0322,75.012,180691,4,"['indie poptimism', 'modern rock', 'rebel blues']"
2300,Nevermind,Nevermind,Dennis Lloyd,2017-06-30,156600,77,63SevszngYpZOwf63o61K4,0,0.159,0.6,0.688,1.29e-05,0.409,0.0793,-8.339,0.201,99.977,156600,4,['israeli pop']
2301,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),Clean Bandit,2017-03-16,212459,76,1x5sYLZiu9r5E43kMlt9f8,0,0.259,0.7070000000000001,0.629,1.6e-05,0.138,0.457,-4.581,0.0563,122.863,212459,4,"['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']"
2302,Friends (with BloodPop®),Friends (with BloodPop®),Justin Bieber,2017-08-17,189466,71,7iNIg7XDEaYECfWD5dJ9Va,1,0.00389,0.743,0.735,0.0,0.304,0.631,-5.337000000000001,0.0382,104.979,189467,4,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']"
2303,Bebida Com Saudade - Ao Vivo,O Céu Explica Tudo (Ao Vivo),Henrique & Juliano,2017-07-07,168133,54,3sumxZ7PZz77L4QLtbht6V,1,0.261,0.614,0.777,0.0,0.53,0.698,-5.566,0.123,131.565,168133,4,"['pagode', 'pagode novo']"
2304,E Essa Boca Aí? - Ao Vivo,Bruninho & Davi ao Vivo no Ibirapuera (Deluxe),Bruninho & Davi,2017-05-26,181013,55,6vve9WKW5I7fQzkU8dNsUE,0,0.357,0.585,0.9840000000000001,0.0,0.91,0.6829999999999999,-3.473,0.109,150.045,181013,4,"['reggaeton', 'reggaeton colombiano']"
